userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful,情感得分,情感类别,风景_得分,服务_得分,餐饮_得分,住宿_得分,交通_得分,综合维度分,主要维度
三袁华哥,5.0,"作为普通景区看，非常美了！
作为历史著名风景名胜看，格局不够，欠文化氛围！",1605853898000,0,0,,,作为普通景区看，非常美了！ 作为历史著名风景名胜看，格局不够，欠文化氛围！,2020-11-20 14:31:38,2020-11-20,11,4,14,秋季,37,高,False,0.9976959310227429,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
ceer1217,5.0,网上买票很便宜，步行有点累，有经验了，下次租个电瓶车，应该能玩的更开心。,1568620225000,0,1,,,网上买票很便宜，步行有点累，有经验了，下次租个电瓶车，应该能玩的更开心。,2019-09-16 15:50:25,2019-09-16,9,0,15,秋季,36,高,True,0.8345276282325668,正面,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,交通
YoYo_7V5V6G4L,5.0,景区占地面积大，打造出一个世外桃源呈现给世人。相信桃花盛开的季节来会很美,1565096098000,0,1,,,景区占地面积大，打造出一个世外桃源呈现给世人。相信桃花盛开的季节来会很美,2019-08-06 20:54:58,2019-08-06,8,1,20,夏季,36,高,True,0.9999997097937777,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
巨大丶的熊,5.0,总体超赞，景色不错，性价比高，有趣好玩，里面挺大的，要提前做好路线规划！,1605463571000,0,0,朋友出游,,总体超赞，景色不错，性价比高，有趣好玩，里面挺大的，要提前做好路线规划！,2020-11-16 02:06:11,2020-11-16,11,0,2,秋季,36,高,False,0.9999996894197832,正面,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,风景
JamesYang1972,5.0,桃花源基本能感受到文章中描写的景象。游人不是很多，还是值得一玩的。,1721276350000,0,0,情侣夫妻,江苏,桃花源基本能感受到文章中描写的景象。游人不是很多，还是值得一玩的。,2024-07-18 12:19:10,2024-07-18,7,3,12,夏季,33,高,False,0.9993907497350624,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_1O3E0B9X,5.0,环境比较好,1746581895000,0,0,陪同父母,湖北,环境比较好,2025-05-07 09:38:15,2025-05-07,5,2,9,春季,5,高,False,0.750166319079067,正面,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,风景
匿名用户,5.0,环境比较好,1746581871000,0,0,陪同父母,湖北,环境比较好,2025-05-07 09:37:51,2025-05-07,5,2,9,春季,5,高,False,0.750166319079067,正面,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,风景
滔滔吴,5.0,山清水秀，有浓郁的文化气息，关键是导游小毛非常可爱，认真负责，讲解到位,1691062572000,0,0,朋友出游,湖南,山清水秀，有浓郁的文化气息，关键是导游小毛非常可爱，认真负责，讲解到位,2023-08-03 19:36:12,2023-08-03,8,3,19,夏季,35,高,False,0.9989889273274721,正面,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.2,服务
时间之外的,5.0,"【景色】
【性价比】
【性价比】方景色还挺不错的，性价比挺高，趣味性也很强",1668909879000,0,0,,湖南,景色 性价比 性价比方景色还挺不错的，性价比挺高，趣味性也很强,2022-11-20 10:04:39,2022-11-20,11,6,10,秋季,31,高,False,0.9999999511232884,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
你好呀润土,1.0,看着5A去了，结果像一个废弃的景点，连店家都寥寥无几，更不用说游客了。,1625663639000,0,0,家庭亲子,,看着5A去了，结果像一个废弃的景点，连店家都寥寥无几，更不用说游客了。,2021-07-07 21:13:59,2021-07-07,7,2,21,夏季,35,低,False,0.16237808383174357,负面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
lisa.ding,4.0,人少景美，表演一般。美食太少,1730859796000,0,0,情侣夫妻,上海,人少景美，表演一般。美食太少,2024-11-06 10:23:16,2024-11-06,11,2,10,秋季,14,高,False,0.9939035359505054,正面,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.2,风景
YoYo_3L0X3N5B,5.0,景色好 整体规划挺不错的 好评！,1683096679000,0,0,朋友出游,湖南,景色好 整体规划挺不错的 好评！,2023-05-03 14:51:19,2023-05-03,5,2,14,春季,16,高,False,0.997738038740112,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_0O6L3F4L,5.0,游玩还有免费盲盒抽，很有意思,1683079302000,0,0,朋友出游,湖南,游玩还有免费盲盒抽，很有意思,2023-05-03 10:01:42,2023-05-03,5,2,10,春季,14,高,False,0.8464667500850835,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_3J7W1Z9Q,5.0,好玩吃的也多，擂茶是一大特色,1683010523000,0,0,家庭亲子,湖南,好玩吃的也多，擂茶是一大特色,2023-05-02 14:55:23,2023-05-02,5,1,14,春季,14,高,False,0.9624226181814849,正面,0.0,0.0,0.6666666666666666,0.0,0.0,0.13333333333333333,餐饮
YoYo_4K6O3R0P,5.0,非常好的景点哦，都来支持一下,1683009909000,0,0,单独旅行,湖南,非常好的景点哦，都来支持一下,2023-05-02 14:45:09,2023-05-02,5,1,14,春季,14,高,False,0.7748413907279685,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_7I9A9H3Q,5.0,景区风景很美，适合全家出游哦,1683000758000,0,0,家庭亲子,湖南,景区风景很美，适合全家出游哦,2023-05-02 12:12:38,2023-05-02,5,1,12,春季,14,高,False,0.9524618933664771,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_5M3S7E1E,5.0,风景宜人，非常适合一家人来玩,1682999154000,0,0,家庭亲子,湖南,风景宜人，非常适合一家人来玩,2023-05-02 11:45:54,2023-05-02,5,1,11,春季,14,高,False,0.8088059451623016,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_7C9L5S6I,5.0,风景优美，一家人玩的很开心！,1682996777000,0,0,家庭亲子,湖南,风景优美，一家人玩的很开心！,2023-05-02 11:06:17,2023-05-02,5,1,11,春季,14,高,False,0.9768423162525457,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_6D5L8E9E,5.0,桃花源，诗一般的故乡 好玩推荐,1682926954000,0,0,朋友出游,湖南,桃花源，诗一般的故乡 好玩推荐,2023-05-01 15:42:34,2023-05-01,5,0,15,春季,15,高,False,0.9988585333527685,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_1E5H1X2K,5.0,桃花源，我来了。你在哪里呢？,1682922788000,0,0,情侣夫妻,湖南,桃花源，我来了。你在哪里呢？,2023-05-01 14:33:08,2023-05-01,5,0,14,春季,14,高,False,0.8891457249017829,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_3T3U7N6L,5.0,桃花源真的不错，还可以抽盲盒,1682919966000,0,0,家庭亲子,湖南,桃花源真的不错，还可以抽盲盒,2023-05-01 13:46:06,2023-05-01,5,0,13,春季,14,高,False,0.9645079695709604,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_5V9I3D3N,5.0,棒棒哒🎉🍾️🍾️棒棒哒,1682904238000,0,0,家庭亲子,湖南,棒棒哒棒棒哒,2023-05-01 09:23:58,2023-05-01,5,0,9,春季,6,高,False,0.421874597530976,中性,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
匿名用户,5.0,世外桃源，隐世秘境🤓🤓值得一去，推荐推荐😎😎😎😎人超级少,1692414864000,0,0,其他出游,贵州,世外桃源，隐世秘境值得一去，推荐推荐人超级少,2023-08-19 11:14:24,2023-08-19,8,5,11,夏季,22,高,False,0.9998242876204473,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
马踏龙雀,5.0,整个惊呆了，整体环境非常不错，景美的板，还有赠品，呜呜呜真的太贴心了,1652331504000,0,0,,,整个惊呆了，整体环境非常不错，景美的板，还有赠品，呜呜呜真的太贴心了,2022-05-12 12:58:24,2022-05-12,5,3,12,春季,34,高,False,0.9999251119188562,正面,1.0,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,风景
玻璃beauty,5.0,绿色植被很丰富，占地面积很大，一天走下来都逛不完，最后还是要坐观光车,1648251836000,0,0,,,绿色植被很丰富，占地面积很大，一天走下来都逛不完，最后还是要坐观光车,2022-03-26 07:43:56,2022-03-26,3,5,7,春季,34,高,False,0.9924725972248245,正面,0.0,0.0,0.0,0.0,0.6666666666666666,0.13333333333333333,交通
YoYo_2M7C6Y6N,5.0,结束叫南山的人和人之间完全没有关系。我也不知道呜呜呜呜w w w w,1682906381000,0,0,朋友出游,湖南,结束叫南山的人和人之间完全没有关系。我也不知道呜呜呜呜w w w w,2023-05-01 09:59:41,2023-05-01,5,0,9,春季,34,高,False,0.6135875987105841,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
panny_lp,3.0,"人造痕迹太重了，没得意思。感觉现在各地的景点都差不多。
惯性好评一下吧",1598248167000,0,0,,,人造痕迹太重了，没得意思。感觉现在各地的景点都差不多。 惯性好评一下吧,2020-08-24 13:49:27,2020-08-24,8,0,13,夏季,35,中,False,0.07856170360853731,负面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_3U3C7W6V,5.0,好下次还来,1746077396000,0,0,家庭亲子,河北,好下次还来,2025-05-01 13:29:56,2025-05-01,5,3,13,春季,5,高,False,0.7337029297106954,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
蓝囡,5.0,的确可以称得上心中的桃花源，与陶渊明笔下的桃花源记一样，豁然开朗。,1663805790000,0,0,,湖南,的确可以称得上心中的桃花源，与陶渊明笔下的桃花源记一样，豁然开朗。,2022-09-22 08:16:30,2022-09-22,9,3,8,秋季,33,高,False,0.9999965658096579,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_7T4J0B7E,5.0,桃花源古镇很美，设施完善，交通方便，各类特色客栈，是度假好去处哦！,1580616305000,0,0,,,桃花源古镇很美，设施完善，交通方便，各类特色客栈，是度假好去处哦！,2020-02-02 12:05:05,2020-02-02,2,6,12,冬季,33,高,False,0.9747860477184468,正面,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5333333333333333,风景
YoYo_1P9G0L3F,5.0,景色不错，值得一游，夏天去最好，百花齐放，走在小道上有种舒畅的感觉,1574761275000,0,1,,,景色不错，值得一游，夏天去最好，百花齐放，走在小道上有种舒畅的感觉,2019-11-26 17:41:15,2019-11-26,11,1,17,秋季,33,高,True,0.9998955663850456,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_9I9X0S9I,5.0,景区工作人员服务态度很好，环境卫生，空气清新，游乐设施多，面积大。,1570504537000,0,1,,,景区工作人员服务态度很好，环境卫生，空气清新，游乐设施多，面积大。,2019-10-08 11:15:37,2019-10-08,10,1,11,秋季,33,高,True,0.9076306570612311,正面,0.6666666666666666,1.0,0.0,1.0,0.0,0.5333333333333333,服务
YoYo_3U2S7E1D,5.0,每一段遇见的时光，就是好时光。非常满意喜欢，真的可以玩2天都不厌。,1689657999000,0,0,家庭亲子,湖南,每一段遇见的时光，就是好时光。非常满意喜欢，真的可以玩2天都不厌。,2023-07-18 13:26:39,2023-07-18,7,1,13,夏季,33,高,False,0.9991142258759333,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_1I4O3E0E,5.0,背上包，走上旅途，任性一次，多年后，照片里会记下一种叫做青春的东西,1682922276000,0,0,朋友出游,湖南,背上包，走上旅途，任性一次，多年后，照片里会记下一种叫做青春的东西,2023-05-01 14:24:36,2023-05-01,5,0,14,春季,33,高,False,0.9992865160637378,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
闲云1938,5.0,春天到这里逛逛还是不错的。,1678002775000,1,2,朋友出游,湖南,春天到这里逛逛还是不错的。,2023-03-05 15:52:55,2023-03-05,3,6,15,春季,13,高,True,0.9978957851673823,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_2L6B2Z9A,5.0,环境不错，亲近大自然，舒服,1682923638000,0,0,朋友出游,湖南,环境不错，亲近大自然，舒服,2023-05-01 14:47:18,2023-05-01,5,0,14,春季,13,高,False,0.9979517345509844,正面,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.2,风景
xxx_Lccccc,5.0,桃花源旅游五一盲盒节赞赞赞,1682922215000,0,0,家庭亲子,湖南,桃花源旅游五一盲盒节赞赞赞,2023-05-01 14:23:35,2023-05-01,5,0,14,春季,13,高,False,0.999895703165059,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_2L3J0R5S,5.0,山美水美、有氧呼吸的好去处,1682921327000,0,0,单独旅行,湖南,山美水美、有氧呼吸的好去处,2023-05-01 14:08:47,2023-05-01,5,0,14,春季,13,高,False,0.9890317390036848,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
Powerman911,4.0,桃花源里桃花仙，桃花仙人种桃树，这个意境真的好美，来了感受一下吧,1685027819000,0,0,,广东,桃花源里桃花仙，桃花仙人种桃树，这个意境真的好美，来了感受一下吧,2023-05-25 23:16:59,2023-05-25,5,3,23,春季,32,高,False,0.9999998803620173,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_1K3B9N3S,1.0,你们不要坑陶渊明及游客了，除了商家卖货 就没有什么值得一看的地方。,1636630083000,0,1,,,你们不要坑陶渊明及游客了，除了商家卖货 就没有什么值得一看的地方。,2021-11-11 19:28:03,2021-11-11,11,3,19,秋季,33,低,True,0.006293777774348808,负面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_9H5U1W4F,4.0,不一样的体验,1742269526000,0,0,情侣夫妻,广东,不一样的体验,2025-03-18 11:45:26,2025-03-18,3,1,11,春季,6,高,False,0.49092038122196,中性,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
一只老虎爱跳舞,5.0,诗的序桃花源记记述一个世俗的渔人偶然进入与世隔绝之地的奇遇记。,1687864533000,0,0,,湖南,诗的序桃花源记记述一个世俗的渔人偶然进入与世隔绝之地的奇遇记。,2023-06-27 19:15:33,2023-06-27,6,1,19,夏季,31,高,False,0.9992178368504061,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
王之凯,5.0,湖南新增的一座5A级景区，有山有水有人文有故事，春季出游首选。,1616471016000,0,0,朋友出游,,湖南新增的一座5A级景区，有山有水有人文有故事，春季出游首选。,2021-03-23 11:43:36,2021-03-23,3,1,11,春季,31,高,False,0.9293213521441492,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_9W2J3Q7G,5.0,青山绿水，古桥溪流，好一幅山水画面，漫步林间亨受着大自然的氧吧,1682999809000,0,0,家庭亲子,湖南,青山绿水，古桥溪流，好一幅山水画面，漫步林间亨受着大自然的氧吧,2023-05-02 11:56:49,2023-05-02,5,1,11,春季,31,高,False,0.9998661812958483,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_2P3W7V8U,5.0,尽管好长时间了，依然不忘记，时常想起！没有想到一年了，点赞👍,1664971900000,0,0,朋友出游,湖北,尽管好长时间了，依然不忘记，时常想起！没有想到一年了，点赞,2022-10-05 20:11:40,2022-10-05,10,2,20,秋季,29,高,False,0.9950609529021758,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_7N1C4C1N,5.0,风景不错，内面有个小山，还有溶洞景色不错，体验很好，值得推荐，,1601814648000,0,0,家庭亲子,,风景不错，内面有个小山，还有溶洞景色不错，体验很好，值得推荐，,2020-10-04 20:30:48,2020-10-04,10,6,20,秋季,31,高,False,0.9999602821847074,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
匿名用户,5.0,好好好好好,1745159699000,0,0,单独旅行,湖南,好好好好好,2025-04-20 22:34:59,2025-04-20,4,6,22,春季,5,高,False,0.728161235844729,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
匿名用户,4.0,如果只是看桃花来这里就行了，根本不用去森林公园又贵桃花又少。,1712049772000,0,0,陪同父母,湖南,如果只是看桃花来这里就行了，根本不用去森林公园又贵桃花又少。,2024-04-02 17:22:52,2024-04-02,4,1,17,春季,30,高,False,0.9989099883539005,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
令胡冲最棒,5.0,绝对值得一去，陶渊明的《桃花源记》，就是写的这里，美不胜收。,1680104282000,0,0,,广东,绝对值得一去，陶渊明的桃花源记，就是写的这里，美不胜收。,2023-03-29 23:38:02,2023-03-29,3,2,23,春季,28,高,False,0.9691242652161225,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
香飘飘1976,5.0,桃花源是每个人梦中的圣地，现实生活中这里就是实现梦想的地方。,1665148772000,0,0,,陕西,桃花源是每个人梦中的圣地，现实生活中这里就是实现梦想的地方。,2022-10-07 21:19:32,2022-10-07,10,4,21,秋季,30,高,False,0.9997898774770452,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
独立寒秋1971,5.0,陶渊明的千古绝唱，引出了后人的对桃花源的无限憧憬，来圆梦吧！,1665070061000,0,0,,陕西,陶渊明的千古绝唱，引出了后人的对桃花源的无限憧憬，来圆梦吧！,2022-10-06 23:27:41,2022-10-06,10,3,23,秋季,30,高,False,0.999950038739898,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
_z***26,4.0,景色特别美，各种野生花草。很美的地方，适合家庭周末出行方式。,1680443189000,0,0,,内蒙古,景色特别美，各种野生花草。很美的地方，适合家庭周末出行方式。,2023-04-02 21:46:29,2023-04-02,4,6,21,春季,30,高,False,0.9999566663440568,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
