userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful
_TI***xb,5.0,"你好!酒店很好,我有一个漂亮的房间,有大窗户,有河景,房间干净,每天打扫。 酒店登记的年轻人都很礼貌,帮忙,非常感谢他们。酒店离公园的急流入口很近,很方便。沿河散步是休闲时间,剧院就在附近。谢谢所有员工的注意力和帮助。我会再来!",1777093990000,0,0,单独旅行,未知,你好酒店很好我有一个漂亮的房间有大窗户有河景房间干净每天打扫。 酒店登记的年轻人都很礼貌帮忙非常感谢他们。酒店离公园的急流入口很近很方便。沿河散步是休闲时间剧院就在附近。谢谢所有员工的注意力和帮助。我会再来,2026-04-25 13:13:10,2026-04-25,4,5,13,春季,103,高,False
_TI***46,4.0,"我们选择用索道而不是电梯上去,上山后花了我们大约五个小时爬下山,真的很漂亮。我们在高峰时有很多雪,然后在我们下山时解冻了。幸运的是,我们在那里没有下雨,但通常12月底/1月初的天气非常多雨。",1767665482000,0,0,情侣夫妻,未知,我们选择用索道而不是电梯上去上山后花了我们大约五个小时爬下山真的很漂亮。我们在高峰时有很多雪然后在我们下山时解冻了。幸运的是我们在那里没有下雨但通常12月底1月初的天气非常多雨。,2026-01-06 10:11:22,2026-01-06,1,1,10,冬季,89,高,False
Toonio,4.0,"绝对值得一游,但是要为在公园里向上和向上的人群做好准备,并在公园里上下坐公共汽车。除此之外,还要检查天气预报,因为它可能很冷。",1761098514000,0,1,家庭亲子,未知,绝对值得一游但是要为在公园里向上和向上的人群做好准备并在公园里上下坐公共汽车。除此之外还要检查天气预报因为它可能很冷。,2025-10-22 10:01:54,2025-10-22,10,2,10,秋季,59,高,True
YoYo_2A7J1V6G,5.0,景点很多，门票4天有效，时间来的及可以慢慢玩，徒步在金鞭溪，可以看看水和猴子，杨家界险，里面有乌龙寨易守难攻，袁家界有天下第一桥和阿凡达取景地，天子山可以领略贺龙元帅的风姿，观十里画廊，体力可以的话就自己下山，不然也可以坐缆车或者百龙天梯，一览众山小。,1564636671000,0,0,,,景点很多，门票4天有效，时间来的及可以慢慢玩，徒步在金鞭溪，可以看看水和猴子，杨家界险，里面有乌龙寨易守难攻，袁家界有天下第一桥和阿凡达取景地，天子山可以领略贺龙元帅的风姿，观十里画廊，体力可以的话就自己下山，不然也可以坐缆车或者百龙天梯，一览众山小。,2019-08-01 13:17:51,2019-08-01,8,3,13,夏季,126,高,False
余大力,5.0,风景绝美，只玩了一天，有点可惜，很多景点可能没玩到，建议至少玩两天！,1764160242000,0,0,单独旅行,湖南,风景绝美，只玩了一天，有点可惜，很多景点可能没玩到，建议至少玩两天！,2025-11-26 20:30:42,2025-11-26,11,2,20,秋季,34,高,False
阳哥哥哥,5.0,"挺好玩的，风景很好，很多小猴子！空气也好，天然氧吧！下次再去！最近疫情期间人也比较少，疫情期间，到4月30日，张家界的景区门票包括缆车都是半价，现在出来玩，真的太合算了！
森林公园门票四天有效，来的第一天想去袁家界，听说是阿凡达的拍摄地，最想看第一桥！
从森林公园标志门进门，有好多小猴子！然后坐园区的接驳车坐一段，再爬山十五分钟左右，再坐车到了杨家界缆车站，再坐缆车上山，总算到了袁家界！好折腾，路上停停歇歇大概一个半小时！",1587348104000,0,2,,,挺好玩的，风景很好，很多小猴子！空气也好，天然氧吧！下次再去！最近疫情期间人也比较少，疫情期间，到4月30日，张家界的景区门票包括缆车都是半价，现在出来玩，真的太合算了！ 森林公园门票四天有效，来的第一天想去袁家界，听说是阿凡达的拍摄地，最想看第一桥！ 从森林公园标志门进门，有好多小猴子！然后坐园区的接驳车坐一段，再爬山十五分钟左右，再坐车到了杨家界缆车站，再坐缆车上山，总算到了袁家界！好折腾，路上停停歇歇大概一个半小时！,2020-04-20 10:01:44,2020-04-20,4,0,10,春季,213,高,True
YoYo_1E0T1G4J,4.0,武陵源风景区包含张家界国家森林公园、天子山风景区、索溪峪景区、杨家界景区，景色还可以，景点太分散，玩着太累，不太建议去（尤其是带小孩和老人的）。我们只游览了金鞭溪、黄石寨、袁家界、十里画廊景区，除了门票228（14岁以下儿童免票），里面有黄石寨索道，杨家界索道，天子山索道，百龙天梯，十里画廊观光电车全是单独收费，往返加起来得500。想看日出的住在三岔路口停车场附近的丁香榕客栈。乘坐景区环保车一定要看清地点。,1564419537000,0,1,,,武陵源风景区包含张家界国家森林公园、天子山风景区、索溪峪景区、杨家界景区，景色还可以，景点太分散，玩着太累，不太建议去（尤其是带小孩和老人的）。我们只游览了金鞭溪、黄石寨、袁家界、十里画廊景区，除了门票228（14岁以下儿童免票），里面有黄石寨索道，杨家界索道，天子山索道，百龙天梯，十里画廊观光电车全是单独收费，往返加起来得500。想看日出的住在三岔路口停车场附近的丁香榕客栈。乘坐景区环保车一定要看清地点。,2019-07-30 00:58:57,2019-07-30,7,1,0,夏季,205,高,True
Arturo1984,5.0,"我们在中国的旅程中最好,当天是闻,你不能走不走路(你能走的一切)是美好的,而当地的餐厅也就是我们找到的最好。",1781363652000,0,0,情侣夫妻,未知,我们在中国的旅程中最好当天是闻你不能走不走路你能走的一切是美好的而当地的餐厅也就是我们找到的最好。,2026-06-13 23:14:12,2026-06-13,6,5,23,夏季,49,高,False
上海青9,5.0,风景很不错！武陵源，天门山，十里画廊，玻璃栈道等到处人很多！美景3000峰不是浪得虚名，值得一去的地方！保证你会被它的陡峭和美惊住！🤫,1631605977000,0,1,,,风景很不错！武陵源，天门山，十里画廊，玻璃栈道等到处人很多！美景3000峰不是浪得虚名，值得一去的地方！保证你会被它的陡峭和美惊住！,2021-09-14 15:52:57,2021-09-14,9,1,15,秋季,66,高,True
YoYo_8A8N8Q7J,1.0,就是个电梯嘛！太贵太贵了！！！,1778719101000,0,0,情侣夫妻,陕西,就是个电梯嘛！太贵太贵了！！！,2026-05-14 08:38:21,2026-05-14,5,3,8,春季,15,低,False
匿名用户,2.0,第一次来，比预想差得太远，票价，收费都不便宜，但是管理和服务水平太差了，人挤人，插队，拥挤没有管理人员来协调，景区管理人员甚至边抽烟边工作，素质太差，预定三天的旅游，票不要了，半天打道回府,1771407911000,0,0,家庭亲子,湖南,第一次来，比预想差得太远，票价，收费都不便宜，但是管理和服务水平太差了，人挤人，插队，拥挤没有管理人员来协调，景区管理人员甚至边抽烟边工作，素质太差，预定三天的旅游，票不要了，半天打道回府,2026-02-18 17:45:11,2026-02-18,2,2,17,冬季,94,低,False
YoYo_7G7M5V0Z,5.0,非常棒的二天，人少景美，服务配套上佳，体验很好，下次再来,1764570853000,0,0,单独旅行,湖南,非常棒的二天，人少景美，服务配套上佳，体验很好，下次再来,2025-12-01 14:34:13,2025-12-01,12,0,14,冬季,28,高,False
开心果69,3.0,张家界的自然风光以峰称奇、以谷显幽、以林见秀。其间有奇峰3000多座，这些石峰如人如兽、如器如物，形象逼真，气势壮观。峰间峡谷，溪流潺潺，浓荫蔽日。有“三千奇峰，八百秀水”之美称。公园不仅自然风光壮美绝伦，而且森林植物和野生动物资源极为丰富，森林覆盖率达98%，是一座巨大的生物宝库和天然氧吧，被称为“自然博物馆和天然植物园”。草木禽兽与奇山异水，同生共荣，形成完美的自然生态系统。,1582028686000,0,0,,,张家界的自然风光以峰称奇、以谷显幽、以林见秀。其间有奇峰3000多座，这些石峰如人如兽、如器如物，形象逼真，气势壮观。峰间峡谷，溪流潺潺，浓荫蔽日。有三千奇峰，八百秀水之美称。公园不仅自然风光壮美绝伦，而且森林植物和野生动物资源极为丰富，森林覆盖率达98，是一座巨大的生物宝库和天然氧吧，被称为自然博物馆和天然植物园。草木禽兽与奇山异水，同生共荣，形成完美的自然生态系统。,2020-02-18 20:24:46,2020-02-18,2,1,20,冬季,186,中,False
睡恣@M丶,4.0,举世罕见的独特地貌，其园内有3000多座拔地而起的石涯，其中高度超过200米的有1000多座，金鞭岩竟高达350米，个体形态有方山、台地、峰墙、峰丛、峰林、石门、天生桥及峡谷、嶂谷等。山峰耸立，景色宜人。,1621074193000,0,1,,,举世罕见的独特地貌，其园内有3000多座拔地而起的石涯，其中高度超过200米的有1000多座，金鞭岩竟高达350米，个体形态有方山、台地、峰墙、峰丛、峰林、石门、天生桥及峡谷、嶂谷等。山峰耸立，景色宜人。,2021-05-15 18:23:13,2021-05-15,5,5,18,春季,102,高,True
小朋友小熊,5.0,南门，乘坐环保车到大氧吧，，黄石寨索道上山，徒步下山，景色好，注意野生猴子，下山后直接全城徒步金鞭溪，环保车➕小火车十里画廊，这条线路玩8小时，比较费腿，沿途景致不错，推荐。,1731028038000,0,0,朋友出游,湖南,南门，乘坐环保车到大氧吧，，黄石寨索道上山，徒步下山，景色好，注意野生猴子，下山后直接全城徒步金鞭溪，环保车小火车十里画廊，这条线路玩8小时，比较费腿，沿途景致不错，推荐。,2024-11-08 09:07:18,2024-11-08,11,4,9,秋季,86,高,False
cark0765,4.0,很不错的国家森林公园，就是人太多了,1775563914000,0,0,家庭亲子,湖南,很不错的国家森林公园，就是人太多了,2026-04-07 20:11:54,2026-04-07,4,1,20,春季,17,高,False
_TI***00,1.0,"致命,,我们什么都没看到",1776064030000,0,0,情侣夫妻,未知,致命我们什么都没看到,2026-04-13 15:07:10,2026-04-13,4,0,15,春季,10,低,False
匿名用户,5.0,值得推荐，满满,1776600709000,0,0,家庭亲子,湖南,值得推荐，满满,2026-04-19 20:11:49,2026-04-19,4,6,20,春季,7,高,False
Pies en la Ruta,5.0,"一个美丽的地方,尽管,在下车时,我们走了几座山间的路,一个不真实的景象🤩🤩🤩",1772455297000,0,0,情侣夫妻,未知,一个美丽的地方尽管在下车时我们走了几座山间的路一个不真实的景象,2026-03-02 20:41:37,2026-03-02,3,0,20,春季,31,高,False
徐霞客的徒儿,5.0,武陵源景区很震撼！,1780710180000,0,0,情侣夫妻,湖南,武陵源景区很震撼！,2026-06-06 09:43:00,2026-06-06,6,5,9,夏季,9,高,False
Alase,5.0,"景色超美，人生必须一游
可惜去的时候大太阳，没有遇上云雾缭绕很遗憾",1777865444000,0,0,家庭亲子,四川,景色超美，人生必须一游 可惜去的时候大太阳，没有遇上云雾缭绕很遗憾,2026-05-04 11:30:44,2026-05-04,5,0,11,春季,33,高,False
YoYo_0U2G9V4O,4.0,景色是非常棒，大自然的鬼斧神工，值得推荐，就是管理有待提高，特别是人流量大，排队的时候，未能合理安排限流与分流，去的话错锋出行，体验会更好。,1728355690000,0,0,家庭亲子,广东,景色是非常棒，大自然的鬼斧神工，值得推荐，就是管理有待提高，特别是人流量大，排队的时候，未能合理安排限流与分流，去的话错锋出行，体验会更好。,2024-10-08 10:48:10,2024-10-08,10,1,10,秋季,70,高,False
